null_index,exp,X,n,R_bits_per_gap
20,15.0,32768.0,3054.0,-0.00032743942370661483
20,16.0,65536.0,5629.0,-0.00017765144785929815
20,17.0,131072.0,10767.0,-9.287638153617544e-05
20,18.0,262144.0,20561.0,-4.8635766742862355e-05
20,19.0,524288.0,38839.0,-2.5747315842323608e-05
20,20.0,1048576.0,73869.0,-1.3537478509252625e-05
20,21.0,2097152.0,139787.0,-7.153741048881519e-06
20,22.0,4194304.0,268234.0,-3.7280881618289103e-06
20,23.0,8388608.0,514292.0,-1.9444206793027937e-06
20,24.0,16777216.0,986159.0,-1.0140352620622025e-06
20,25.0,33554432.0,1893958.0,-5.279948129789826e-07
20,26.0,67108864.0,3646071.0,-2.742678351573586e-07
21,15.0,32768.0,3053.0,-0.0003275466754012451
21,16.0,65536.0,5602.0,-0.00017850767583006124
21,17.0,131072.0,10890.0,-9.182736455463569e-05
21,18.0,262144.0,20342.0,-4.915937469275391e-05
21,19.0,524288.0,38684.0,-2.5850480818942487e-05
21,20.0,1048576.0,74010.0,-1.3511687609782492e-05
21,21.0,2097152.0,139998.0,-7.142959185131162e-06
21,22.0,4194304.0,268071.0,-3.7303550178871583e-06
21,23.0,8388608.0,513932.0,-1.9457827105530607e-06
21,24.0,16777216.0,985533.0,-1.0146793663936066e-06
21,25.0,33554432.0,1894859.0,-5.277437529652644e-07
21,26.0,67108864.0,3643123.0,-2.7448977155039066e-07
22,15.0,32768.0,2961.0,-0.0003377237419790581
22,16.0,65536.0,5735.0,-0.00017436791630339916
22,17.0,131072.0,10830.0,-9.233610341643545e-05
22,18.0,262144.0,20259.0,-4.93607779258602e-05
22,19.0,524288.0,38644.0,-2.587723838111968e-05
22,20.0,1048576.0,73683.0,-1.3571651534274526e-05
22,21.0,2097152.0,140831.0,-7.100709360864986e-06
22,22.0,4194304.0,267914.0,-3.7325410392886474e-06
22,23.0,8388608.0,513555.0,-1.9472111068921997e-06
22,24.0,16777216.0,985029.0,-1.0151985373019015e-06
22,25.0,33554432.0,1894314.0,-5.278955864761431e-07
22,26.0,67108864.0,3648793.0,-2.7406323132058776e-07
23,15.0,32768.0,3118.0,-0.00032071840923669006
23,16.0,65536.0,5704.0,-0.00017531556802243564
23,17.0,131072.0,10794.0,-9.264406151565397e-05
23,18.0,262144.0,20248.0,-4.9387593836427806e-05
23,19.0,524288.0,38855.0,-2.573671342169511e-05
23,20.0,1048576.0,73580.0,-1.3590649633052845e-05
23,21.0,2097152.0,140040.0,-7.14081690945455e-06
23,22.0,4194304.0,269222.0,-3.7144066978177815e-06
23,23.0,8388608.0,513871.0,-1.9460136882602142e-06
23,24.0,16777216.0,986316.0,-1.0138738497600914e-06
23,25.0,33554432.0,1896131.0,-5.27389721490747e-07
23,26.0,67108864.0,3645952.0,-2.7427678696812746e-07
24,15.0,32768.0,2972.0,-0.000336473755047105
24,16.0,65536.0,5788.0,-0.0001727712508638594
24,17.0,131072.0,10784.0,-9.272997032641081e-05
24,18.0,262144.0,20370.0,-4.909180166912121e-05
24,19.0,524288.0,38553.0,-2.593831867818275e-05
24,20.0,1048576.0,73989.0,-1.3515522577680275e-05
24,21.0,2097152.0,140530.0,-7.115918309257582e-06
24,22.0,4194304.0,268817.0,-3.7200028272022017e-06
24,23.0,8388608.0,514562.0,-1.9434004065593237e-06
24,24.0,16777216.0,985238.0,-1.0149831817286094e-06
24,25.0,33554432.0,1891731.0,-5.286163836189893e-07
24,26.0,67108864.0,3646405.0,-2.742427130283128e-07
25,15.0,32768.0,3033.0,-0.0003297065611605659
25,16.0,65536.0,5732.0,-0.0001744591765526897
25,17.0,131072.0,10832.0,-9.231905465288101e-05
25,18.0,262144.0,20315.0,-4.9224710804825266e-05
25,19.0,524288.0,38723.0,-2.5824445420034537e-05
25,20.0,1048576.0,73589.0,-1.3588987484542623e-05
25,21.0,2097152.0,140607.0,-7.112021449856857e-06
25,22.0,4194304.0,267932.0,-3.732290282609063e-06
25,23.0,8388608.0,514159.0,-1.9449236520221178e-06
25,24.0,16777216.0,984560.0,-1.0156821321199914e-06
25,25.0,33554432.0,1893167.0,-5.28215418924958e-07
25,26.0,67108864.0,3644074.0,-2.7441813750215693e-07
26,15.0,32768.0,3112.0,-0.00032133676092545386
26,16.0,65536.0,5843.0,-0.0001711449597809359
