null_index,exp,X,n,R_bits_per_gap
28,22,4194304.0,268216.0,-3.7283383541623385e-06
28,23,8388608.0,513708.0,-1.9466311601143123e-06
28,24,16777216.0,985818.0,-1.0143860225721173e-06
28,25,33554432.0,1894120.0,-5.279496547209268e-07
28,26,67108864.0,3645744.0,-2.7429243523407114e-07
29,15,32768.0,3030.0,-0.0003300330033003303
29,16,65536.0,5709.0,-0.00017516202487300803
29,17,131072.0,10749.0,-9.30319099451115e-05
29,18,262144.0,20390.0,-4.904364884747439e-05
29,19,524288.0,38635.0,-2.5883266468228263e-05
29,20,1048576.0,73586.0,-1.358954148887019e-05
29,21,2097152.0,140336.0,-7.125755330064957e-06
29,22,4194304.0,268216.0,-3.72833835416233e-06
29,23,8388608.0,513708.0,-1.946631160114294e-06
29,24,16777216.0,985818.0,-1.0143860225721156e-06
29,25,33554432.0,1894120.0,-5.279496547209251e-07
29,26,67108864.0,3645744.0,-2.7429243523406993e-07
30,15,32768.0,3030.0,-0.0003300330033003303
30,16,65536.0,5709.0,-0.0001751620248730075
30,17,131072.0,10749.0,-9.303190994511123e-05
30,18,262144.0,20390.0,-4.904364884747423e-05
30,19,524288.0,38635.0,-2.5883266468228257e-05
30,20,1048576.0,73586.0,-1.3589541488870166e-05
30,21,2097152.0,140336.0,-7.125755330064983e-06
30,22,4194304.0,268216.0,-3.7283383541623084e-06
30,23,8388608.0,513708.0,-1.946631160114313e-06
30,24,16777216.0,985818.0,-1.0143860225721154e-06
30,25,33554432.0,1894120.0,-5.279496547209266e-07
30,26,67108864.0,3645744.0,-2.742924352340709e-07
31,15,32768.0,3030.0,-0.00033003300330033063
31,16,65536.0,5709.0,-0.00017516202487300738
31,17,131072.0,10749.0,-9.303190994511134e-05
31,18,262144.0,20390.0,-4.904364884747408e-05
31,19,524288.0,38635.0,-2.5883266468228277e-05
31,20,1048576.0,73586.0,-1.35895414888701e-05
31,21,2097152.0,140336.0,-7.125755330064969e-06
31,22,4194304.0,268216.0,-3.7283383541623135e-06
31,23,8388608.0,513708.0,-1.9466311601142983e-06
31,24,16777216.0,985818.0,-1.0143860225721147e-06
31,25,33554432.0,1894120.0,-5.279496547209294e-07
31,26,67108864.0,3645744.0,-2.742924352340698e-07
32,15,32768.0,3030.0,-0.0003300330033003292
32,16,65536.0,5709.0,-0.00017516202487300679
32,17,131072.0,10749.0,-9.30319099451113e-05
32,18,262144.0,20390.0,-4.904364884747426e-05
32,19,524288.0,38635.0,-2.588326646822822e-05
32,20,1048576.0,73586.0,-1.3589541488870178e-05
32,21,2097152.0,140336.0,-7.125755330064996e-06
32,22,4194304.0,268216.0,-3.728338354162306e-06
32,23,8388608.0,513708.0,-1.9466311601143127e-06
32,24,16777216.0,985818.0,-1.0143860225721226e-06
32,25,33554432.0,1894120.0,-5.279496547209272e-07
32,26,67108864.0,3645744.0,-2.7429243523407067e-07
33,15,32768.0,3030.0,-0.0003300330033003301
33,16,65536.0,5709.0,-0.0001751620248730071
33,17,131072.0,10749.0,-9.303190994511112e-05
33,18,262144.0,20390.0,-4.9043648847474174e-05
33,19,524288.0,38635.0,-2.5883266468228338e-05
33,20,1048576.0,73586.0,-1.3589541488870166e-05
33,21,2097152.0,140336.0,-7.12575533006495e-06
33,22,4194304.0,268216.0,-3.7283383541623203e-06
33,23,8388608.0,513708.0,-1.9466311601143013e-06
33,24,16777216.0,985818.0,-1.0143860225721188e-06
33,25,33554432.0,1894120.0,-5.279496547209269e-07
33,26,67108864.0,3645744.0,-2.742924352340707e-07
34,15,32768.0,3030.0,-0.00033003300330032977
34,16,65536.0,5709.0,-0.00017516202487300757
34,17,131072.0,10749.0,-9.30319099451113e-05
34,18,262144.0,20390.0,-4.904364884747448e-05
34,19,524288.0,38635.0,-2.5883266468228253e-05
34,20,1048576.0,73586.0,-1.3589541488870144e-05
34,21,2097152.0,140336.0,-7.125755330064972e-06
34,22,4194304.0,268216.0,-3.728338354162305e-06
34,23,8388608.0,513708.0,-1.946631160114308e-06
34,24,16777216.0,985818.0,-1.0143860225721175e-06
34,25,33554432.0,1894120.0,-5.279496547209261e-07
34,26,67108864.0,3645744.0,-2.742924352340685e-07
35,15,32768.0,3030.0,-0.0003300330033003296
35,16,65536.0,5709.0,-0.00017516202487300706
35,17,131072.0,10749.0,-9.303190994511094e-05
35,18,262144.0,20390.0,-4.9043648847474215e-05
35,19,524288.0,38635.0,-2.5883266468228267e-05
35,20,1048576.0,73586.0,-1.3589541488870134e-05
35,21,2097152.0,140336.0,-7.1257553300650055e-06
35,22,4194304.0,268216.0,-3.7283383541623186e-06
35,23,8388608.0,513708.0,-1.9466311601142987e-06
35,24,16777216.0,985818.0,-1.0143860225721156e-06
35,25,33554432.0,1894120.0,-5.279496547209273e-07
35,26,67108864.0,3645744.0,-2.74292435234071e-07
36,15,32768.0,3030.0,-0.0003300330033003307
36,16,65536.0,5709.0,-0.0001751620248730076
36,17,131072.0,10749.0,-9.303190994511121e-05
36,18,262144.0,20390.0,-4.904364884747412e-05
36,19,524288.0,38635.0,-2.5883266468228216e-05
36,20,1048576.0,73586.0,-1.3589541488870154e-05
36,21,2097152.0,140336.0,-7.125755330064986e-06
36,22,4194304.0,268216.0,-3.7283383541623194e-06
36,23,8388608.0,513708.0,-1.946631160114305e-06
36,24,16777216.0,985818.0,-1.0143860225721158e-06
36,25,33554432.0,1894120.0,-5.279496547209291e-07
36,26,67108864.0,3645744.0,-2.7429243523407083e-07
37,15,32768.0,3030.0,-0.00033003300330032993
37,16,65536.0,5709.0,-0.0001751620248730075
37,17,131072.0,10749.0,-9.303190994511123e-05
37,18,262144.0,20390.0,-4.904364884747377e-05
37,19,524288.0,38635.0,-2.58832664682282e-05
37,20,1048576.0,73586.0,-1.3589541488870137e-05
37,21,2097152.0,140336.0,-7.125755330064987e-06
37,22,4194304.0,268216.0,-3.728338354162315e-06
37,23,8388608.0,513708.0,-1.9466311601143063e-06
37,24,16777216.0,985818.0,-1.0143860225721177e-06
37,25,33554432.0,1894120.0,-5.279496547209289e-07
37,26,67108864.0,3645744.0,-2.7429243523406977e-07
38,15,32768.0,3030.0,-0.0003300330033003303
38,16,65536.0,5709.0,-0.00017516202487300714
38,17,131072.0,10749.0,-9.303190994511115e-05
38,18,262144.0,20390.0,-4.9043648847474364e-05
38,19,524288.0,38635.0,-2.5883266468228247e-05
38,20,1048576.0,73586.0,-1.358954148887012e-05
38,21,2097152.0,140336.0,-7.125755330065033e-06
38,22,4194304.0,268216.0,-3.7283383541623177e-06
38,23,8388608.0,513708.0,-1.946631160114304e-06
38,24,16777216.0,985818.0,-1.0143860225721194e-06
38,25,33554432.0,1894120.0,-5.279496547209272e-07
38,26,67108864.0,3645744.0,-2.742924352340697e-07
39,15,32768.0,3030.0,-0.0003300330033003299
39,16,65536.0,5709.0,-0.00017516202487300752
39,17,131072.0,10749.0,-9.303190994511065e-05
39,18,262144.0,20390.0,-4.9043648847474235e-05
39,19,524288.0,38635.0,-2.588326646822839e-05
39,20,1048576.0,73586.0,-1.3589541488870144e-05
39,21,2097152.0,140336.0,-7.125755330064959e-06
39,22,4194304.0,268216.0,-3.7283383541623135e-06
39,23,8388608.0,513708.0,-1.946631160114318e-06
39,24,16777216.0,985818.0,-1.0143860225721169e-06
39,25,33554432.0,1894120.0,-5.279496547209196e-07
39,26,67108864.0,3645744.0,-2.742924352340679e-07
40,15,32768.0,3030.0,-0.00033003300330033004
